CIN,Name,url,roc,status
U67120GJ1995PTC026136,AROMA PLANTATION AND WATER RESOURCES PVT LTD,https://www.zaubacorp.com/company/AROMA-PLANTATION-AND-WATER-RESOURCES-PVT-LTD/U67120GJ1995PTC026136,Ahmedabad,Strike Off
AAU-6517,AROMA POLYFAB LLP,https://www.zaubacorp.com/company/AROMA-POLYFAB-LLP/AAU-6517,Ahmedabad,Active
U74120MH2012PTC231503,AROMA POWER PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-POWER-PRIVATE-LIMITED/U74120MH2012PTC231503,Mumbai,Strike Off
U65992UP1964PTC002996,AROMA PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-PRIVATE-LIMITED/U65992UP1964PTC002996,Kanpur,Strike Off
U45200BR2010PTC015539,AROMA REAL ESTATE PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-REAL-ESTATE-PRIVATE-LIMITED/U45200BR2010PTC015539,Patna,Active
U55101DL1998PTC097732,AROMA RESTAURANTS AND RESORTS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-RESTAURANTS-AND-RESORTS-PRIVATE-LIMITED/U55101DL1998PTC097732,Delhi,Active
U74920BR2008PTC013377,AROMA SECURITY & CONSTRUCTION PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-SECURITY-CONSTRUCTION-PRIVATE-LIMITED/U74920BR2008PTC013377,Patna,Strike Off
U31101UP2000PLC025596,AROMA SUBTEK LIMITED,https://www.zaubacorp.com/company/AROMA-SUBTEK-LIMITED/U31101UP2000PLC025596,Kanpur,Strike Off
U24239TN2010PTC076605,AROMA TECH MARKETING INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-TECH-MARKETING-INDIA-PRIVATE-LIMITED/U24239TN2010PTC076605,Chennai,Strike Off
U20101NL1983PTC002101,AROMA TIMBERS PVT LTD,https://www.zaubacorp.com/company/AROMA-TIMBERS-PVT-LTD/U20101NL1983PTC002101,Shillong,Strike Off
U63040OR1996PTC004442,AROMA TOURS AND TRAVELS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-TOURS-AND-TRAVELS-PRIVATE-LIMITED/U63040OR1996PTC004442,Cuttack,Strike Off
U51909WB2009PTC138659,AROMA VINIMAY PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-VINIMAY-PRIVATE-LIMITED/U51909WB2009PTC138659,Kolkata,Active
U51109WB2008PTC121553,AROMA VYAPAAR PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-VYAPAAR-PRIVATE-LIMITED/U51109WB2008PTC121553,Kolkata,Active
U52599PB2004PTC027383,AROMA WEBMART PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMA-WEBMART-PRIVATE-LIMITED/U52599PB2004PTC027383,Chandigarh,Strike Off
AAJ-0314,AROMAFUSION BEVERAGES LLP,https://www.zaubacorp.com/company/AROMAFUSION-BEVERAGES-LLP/AAJ-0314,Mumbai,Defunct
U24296WB2016PTC216642,AROMAL CRAFTS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMAL-CRAFTS-PRIVATE-LIMITED/U24296WB2016PTC216642,Kolkata,Active
U51909MH2021OPC365438,AROMALE MART (OPC) PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMALE-MART-OPC-PRIVATE-LIMITED/U51909MH2021OPC365438,Mumbai,Active
U01820KL2018PTC053561,AROMARY ENTERPRISES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMARY-ENTERPRISES-PRIVATE-LIMITED/U01820KL2018PTC053561,Ernakulam,Strike Off
U51220MH1999PTC118391,AROMAS-N-BLENDS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMAS-N-BLENDS-PRIVATE-LIMITED/U51220MH1999PTC118391,Mumbai,Active
AAS-9404,AROMASPICE FOOD & BEVERAGE LLP,https://www.zaubacorp.com/company/AROMASPICE-FOOD-BEVERAGE-LLP/AAS-9404,Hyderabad,Active
U24244MH1990PTC059322,AROMATAN PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATAN-PRIVATE-LIMITED/U24244MH1990PTC059322,Mumbai,Active
U24219WB1984PTC037923,AROMATE (CAL) PVT LTD,https://www.zaubacorp.com/company/AROMATE-CAL-PVT-LTD/U24219WB1984PTC037923,Kolkata,Active
U85100MH2011PTC214711,AROMATHAI SPA (INDIA) PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATHAI-SPA-INDIA-PRIVATE-LIMITED/U85100MH2011PTC214711,Mumbai,Active
U85100MH2008PTC179821,AROMATHAI SPA PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATHAI-SPA-PRIVATE-LIMITED/U85100MH2008PTC179821,Mumbai,Active
U70109DL2006PTC150962,AROMATIC BUILDCON PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-BUILDCON-PRIVATE-LIMITED/U70109DL2006PTC150962,Delhi,Active
U24290DL1995PLC064403,AROMATIC CHEMICALS LIMITED,https://www.zaubacorp.com/company/AROMATIC-CHEMICALS-LIMITED/U24290DL1995PLC064403,Delhi,Strike Off
U01100KA2016PTC095520,AROMATIC COFFEE PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-COFFEE-PRIVATE-LIMITED/U01100KA2016PTC095520,Bangalore,Active
U25200DL2019PTC343865,AROMATIC COMPOSITE PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-COMPOSITE-PRIVATE-LIMITED/U25200DL2019PTC343865,Delhi,Active
U74999MH2014PTC260273,AROMATIC CONSULTANCY PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-CONSULTANCY-PRIVATE-LIMITED/U74999MH2014PTC260273,Mumbai,Strike Off
U55100MH2005PTC155758,AROMATIC FOODS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-FOODS-PRIVATE-LIMITED/U55100MH2005PTC155758,Mumbai,Strike Off
U15490HR2020PTC089008,AROMATIC FUSION PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-FUSION-PRIVATE-LIMITED/U15490HR2020PTC089008,Delhi,Active
U85110WB2010PTC140832,AROMATIC HERBALS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-HERBALS-PRIVATE-LIMITED/U85110WB2010PTC140832,Kolkata,Active
U51909KL2021PTC069944,AROMATIC INDIAN SPICES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-INDIAN-SPICES-PRIVATE-LIMITED/U51909KL2021PTC069944,Ernakulam,Active
AAB-1739,AROMATIC KITCHEN LLP,https://www.zaubacorp.com/company/AROMATIC-KITCHEN-LLP/AAB-1739,Mumbai,Active
U24116MH2001PTC130718,AROMATIC LIFESTYLES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-LIFESTYLES-PRIVATE-LIMITED/U24116MH2001PTC130718,Mumbai,Strike Off
U15147AP2002PTC039292,AROMATIC OIL COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-OIL-COMPANY-PRIVATE-LIMITED/U15147AP2002PTC039292,Vijayawada,Active
U60100DL1995PTC064931,AROMATIC RASAYAN PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-RASAYAN-PRIVATE-LIMITED/U60100DL1995PTC064931,Delhi,Active
U27100CH2005PTC028120,AROMATIC STEEL PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-STEEL-PRIVATE-LIMITED/U27100CH2005PTC028120,Chandigarh,Active
U74210WB1990PTC048848,AROMATIC TAR OILS PVT. LTD.,https://www.zaubacorp.com/company/AROMATIC-TAR-OILS-PVT-LTD-/U74210WB1990PTC048848,Kolkata,Strike Off
U64100WB2012PTC174005,AROMATIC TIE UP PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-TIE-UP-PRIVATE-LIMITED/U64100WB2012PTC174005,Kolkata,Active
U55209DL2016PTC308977,AROMATIC VEGGIES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIC-VEGGIES-PRIVATE-LIMITED/U55209DL2016PTC308977,Delhi,Active
U15495TN2000PTC046058,AROMATICA EXPORTS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATICA-EXPORTS-PRIVATE-LIMITED/U15495TN2000PTC046058,Chennai,Strike Off
U85191GA2005PTC003938,AROMATICA WELLBEING CENTRE PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATICA-WELLBEING-CENTRE-PRIVATE-LIMITED/U85191GA2005PTC003938,Goa,Under Process of Striking Off
U51140MH1974PTC017182,AROMATICS DISTILLATES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATICS-DISTILLATES-PRIVATE-LIMITED/U51140MH1974PTC017182,Mumbai,Active
U99999UP1989PLC010785,AROMATICS LTD.,https://www.zaubacorp.com/company/AROMATICS-LTD-/U99999UP1989PLC010785,Kanpur,Strike Off
U15542KL1979PTC003036,AROMATIES AND FLAVOURS PVT LTD,https://www.zaubacorp.com/company/AROMATIES-AND-FLAVOURS-PVT-LTD/U15542KL1979PTC003036,Ernakulam,Strike Off
U99999KA1969PTC001832,AROMATIK (INDIA) PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIK-INDIA-PRIVATE-LIMITED/U99999KA1969PTC001832,Bangalore,Strike Off
U85110KA1996PTC021518,AROMATIK BANGALORE PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATIK-BANGALORE-PRIVATE-LIMITED/U85110KA1996PTC021518,Bangalore,Active
U51909HR2021OPC099048,AROMATO SPICES (OPC) PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATO-SPICES-OPC-PRIVATE-LIMITED/U51909HR2021OPC099048,Delhi,Active
U74899DL1998PTC096687,AROMATRIX FLORA PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATRIX-FLORA-PRIVATE-LIMITED/U74899DL1998PTC096687,Delhi,Active
U72900UP2012PTC048588,AROMATYK PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMATYK-PRIVATE-LIMITED/U72900UP2012PTC048588,Kanpur,Strike Off
U24119KA1998PTC023792,AROMAX CHEMICALS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMAX-CHEMICALS-PRIVATE-LIMITED/U24119KA1998PTC023792,Bangalore,Strike Off
U24229GJ1999PTC035572,AROMAX COLOURANTS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMAX-COLOURANTS-PRIVATE-LIMITED/U24229GJ1999PTC035572,Ahmedabad,Active
U63090MH1996PTC102179,AROMAZ TRAVELS AND CONSULTANTS PRIVATE L IMITED,https://www.zaubacorp.com/company/AROMAZ-TRAVELS-AND-CONSULTANTS-PRIVATE-L-IMITED/U63090MH1996PTC102179,Mumbai,Strike Off
U24304PN2018PTC178304,AROME BOTANICALS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROME-BOTANICALS-PRIVATE-LIMITED/U24304PN2018PTC178304,Pune,Under Process of Striking Off
U24249MH2003PTC139843,AROME CONCEPT (INDIA) PRIVATE LIMITED,https://www.zaubacorp.com/company/AROME-CONCEPT-INDIA-PRIVATE-LIMITED/U24249MH2003PTC139843,Mumbai,Strike Off
U93000TN2017PTC115027,AROME CONSULTING SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROME-CONSULTING-SERVICES-PRIVATE-LIMITED/U93000TN2017PTC115027,Chennai,Active
AAL-5563,AROME WORLDWIDE LLP,https://www.zaubacorp.com/company/AROME-WORLDWIDE-LLP/AAL-5563,Ahmedabad,Active
U74110KA2009PTC049723,AROMEE BRANDS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMEE-BRANDS-PRIVATE-LIMITED/U74110KA2009PTC049723,Bangalore,Active
U29254TZ1994PTC005326,AROMEN ENGINEERING COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMEN-ENGINEERING-COMPANY-PRIVATE-LIMITED/U29254TZ1994PTC005326,Coimbatore,Active
AAK-0411,AROMERIYA BUSINESS VENTURES LLP,https://www.zaubacorp.com/company/AROMERIYA-BUSINESS-VENTURES-LLP/AAK-0411,Delhi,Active
U74999MH2018PTC317355,AROMESSENCE SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMESSENCE-SOLUTIONS-PRIVATE-LIMITED/U74999MH2018PTC317355,Mumbai,Active
U01400RJ2019PTC066493,AROMIC INTERNATIONAL PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMIC-INTERNATIONAL-PRIVATE-LIMITED/U01400RJ2019PTC066493,Jaipur,Active
AAW-3758,AROMIC PHARMA LLP,https://www.zaubacorp.com/company/AROMIC-PHARMA-LLP/AAW-3758,Mumbai,Active
U52399DL2021PTC376533,AROMIS TRADER PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMIS-TRADER-PRIVATE-LIMITED/U52399DL2021PTC376533,Delhi,Active
U72900DL2019PTC347473,AROMOS DIGITAL MEDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/AROMOS-DIGITAL-MEDIA-PRIVATE-LIMITED/U72900DL2019PTC347473,Delhi,Active
U01100MH2014PTC260348,ARON AGRO EXIM PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-AGRO-EXIM-PRIVATE-LIMITED/U01100MH2014PTC260348,Mumbai,Active
U34300DL2010PLC210811,ARON AUTO LIMITED,https://www.zaubacorp.com/company/ARON-AUTO-LIMITED/U34300DL2010PLC210811,Delhi,Active
U74899DL1993PTC055734,ARON BROTHERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-BROTHERS-PRIVATE-LIMITED/U74899DL1993PTC055734,Delhi,Strike Off
U45209MP2014PTC032709,ARON BUILDERS & DEVELOPERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-BUILDERS-DEVELOPERS-PRIVATE-LIMITED/U45209MP2014PTC032709,Gwalior,Strike Off
U74140MH2007PTC168530,ARON CONSULTANCY PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-CONSULTANCY-PRIVATE-LIMITED/U74140MH2007PTC168530,Mumbai,Strike Off
U55101DL2013PTC247139,ARON FASHION INDUSTRIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-FASHION-INDUSTRIES-PRIVATE-LIMITED/U55101DL2013PTC247139,Delhi,Strike Off
U65921MP1993PTC007536,ARON HIRE PURCHASE AND FINANCE PVT LTD,https://www.zaubacorp.com/company/ARON-HIRE-PURCHASE-AND-FINANCE-PVT-LTD/U65921MP1993PTC007536,Gwalior,Strike Off
U80904TZ2019PTC031600,ARON IMAGINATIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-IMAGINATIONS-PRIVATE-LIMITED/U80904TZ2019PTC031600,Coimbatore,Active
U74120UP2011PTC045790,ARON INFRATECH PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-INFRATECH-PRIVATE-LIMITED/U74120UP2011PTC045790,Kanpur,Active
U34300KA2020PTC135909,ARON MOTORS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-MOTORS-PRIVATE-LIMITED/U34300KA2020PTC135909,Bangalore,Active
U72900PB2021PTC053225,ARON WEB SOLUTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARON-WEB-SOLUTIONS-PRIVATE-LIMITED/U72900PB2021PTC053225,Chandigarh,Active
U55209PN2020PTC195647,ARONA HOSPITALITY PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONA-HOSPITALITY-PRIVATE-LIMITED/U55209PN2020PTC195647,Pune,Active
U64200TG2020PTC144418,ARONA NETWORK SOLUTIONS INDIA PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONA-NETWORK-SOLUTIONS-INDIA-PRIVATE-LIMITED/U64200TG2020PTC144418,Hyderabad,Active
U74900UP2013PTC060157,ARONA PHARMACEUTICALS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONA-PHARMACEUTICALS-PRIVATE-LIMITED/U74900UP2013PTC060157,Kanpur,Active
U01131AS2021PTC021382,ARONAI TEA TRADERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONAI-TEA-TRADERS-PRIVATE-LIMITED/U01131AS2021PTC021382,Shillong,Active
U72900AS2020PTC020809,ARONAI TECHNOLOGIES PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONAI-TECHNOLOGIES-PRIVATE-LIMITED/U72900AS2020PTC020809,Shillong,Active
U72900BR2017PTC035794,ARONAPP PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONAPP-PRIVATE-LIMITED/U72900BR2017PTC035794,Patna,Active
U52603HP2019PTC007499,ARONATION LIFE CARE PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONATION-LIFE-CARE-PRIVATE-LIMITED/U52603HP2019PTC007499,HimachalPradesh,Active
U52100DL2015PTC274988,ARONAX ENTERPRISES PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONAX-ENTERPRISES-PRIVATE-LIMITED/U52100DL2015PTC274988,Delhi,Active
U51226DL2012PTC240289,ARONAZZ TEA COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONAZZ-TEA-COMPANY-PRIVATE-LIMITED/U51226DL2012PTC240289,Delhi,Active
U55101DL2013PTC256683,ARONEAGREEN FOOD PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONEAGREEN-FOOD-PRIVATE-LIMITED/U55101DL2013PTC256683,Delhi,Active
U74999DL2018PTC343528,ARONEG TECHNOLOGY PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONEG-TECHNOLOGY-PRIVATE-LIMITED/U74999DL2018PTC343528,Delhi,Active
U51109WB1995PTC070333,ARONI SUPPLIERS PVT.LTD.,https://www.zaubacorp.com/company/ARONI-SUPPLIERS-PVT-LTD-/U51109WB1995PTC070333,Kolkata,Strike Off
U24100WB2015PTC206147,ARONIKA MARKETING PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONIKA-MARKETING-PRIVATE-LIMITED/U24100WB2015PTC206147,Kolkata,Active
U31101PN1994PTC076179,ARONIS ENGINEERS PVT LTD,https://www.zaubacorp.com/company/ARONIS-ENGINEERS-PVT-LTD/U31101PN1994PTC076179,Pune,Active
U74999TG2021PTC158161,ARONSOL PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONSOL-PRIVATE-LIMITED/U74999TG2021PTC158161,Hyderabad,Active
U74999UP2021PTC149647,ARONSPAY SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/ARONSPAY-SERVICES-PRIVATE-LIMITED/U74999UP2021PTC149647,Kanpur,Active
U01132WB1996PLC080714,ARONYAK PLANTATION LTD,https://www.zaubacorp.com/company/ARONYAK-PLANTATION-LTD/U01132WB1996PLC080714,Kolkata,Strike Off
U74999KA2017PTC099469,AROO PRIVATE LIMITED,https://www.zaubacorp.com/company/AROO-PRIVATE-LIMITED/U74999KA2017PTC099469,Bangalore,Active
U22222DL2007PTC164620,AROO PUBLICATIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROO-PUBLICATIONS-PRIVATE-LIMITED/U22222DL2007PTC164620,Delhi,Active
U45400UP2012PTC050758,AROOBA CONSTRUCTION PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOBA-CONSTRUCTION-PRIVATE-LIMITED/U45400UP2012PTC050758,Kanpur,Active
U01403KL2007PTC021227,AROODAM PLANTATIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROODAM-PLANTATIONS-PRIVATE-LIMITED/U01403KL2007PTC021227,Ernakulam,Strike Off
U00155KA1992PTC012985,AROODH GRANITES PRIVATE LIMITED.,https://www.zaubacorp.com/company/AROODH-GRANITES-PRIVATE-LIMITED-/U00155KA1992PTC012985,Bangalore,Strike Off
U63090KL2017PTC049053,AROOHA TOURS AND TRAVELS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOHA-TOURS-AND-TRAVELS-PRIVATE-LIMITED/U63090KL2017PTC049053,Ernakulam,Active
AAC-7087,AROOJ HEALTHCARE INNOVATIONS LLP,https://www.zaubacorp.com/company/AROOJ-HEALTHCARE-INNOVATIONS-LLP/AAC-7087,Mumbai,Active
U74140DL2007PTC163654,AROON FACILITATION MANAGEMENT SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROON-FACILITATION-MANAGEMENT-SERVICES-PRIVATE-LIMITED/U74140DL2007PTC163654,Delhi,Active
U07421MP1977PTC001422,AROOP CONSTRUCTION PVT LTD,https://www.zaubacorp.com/company/AROOP-CONSTRUCTION-PVT-LTD/U07421MP1977PTC001422,Gwalior,Strike Off
U31200MH1994PTC076478,AROOP ELECTRICAL ENGINEERS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOP-ELECTRICAL-ENGINEERS-PRIVATE-LIMITED/U31200MH1994PTC076478,Mumbai,Active
U72900PN2020PTC196635,AROOP SK INFOTECH PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOP-SK-INFOTECH-PRIVATE-LIMITED/U72900PN2020PTC196635,Pune,Active
U65992TG2021PTC155803,AROOPA CHIT FUNDS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOPA-CHIT-FUNDS-PRIVATE-LIMITED/U65992TG2021PTC155803,Hyderabad,Active
U70200WB2017PTC223780,AROOPA REALTORS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOPA-REALTORS-PRIVATE-LIMITED/U70200WB2017PTC223780,Kolkata,Active
U67110MH2009PTC191267,AROOPDAS FINANCIAL SERVICES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOPDAS-FINANCIAL-SERVICES-PRIVATE-LIMITED/U67110MH2009PTC191267,Mumbai,Strike Off
U17226KL1958PTC001794,AROOR CARPET FACTORIES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOR-CARPET-FACTORIES-PRIVATE-LIMITED/U17226KL1958PTC001794,Ernakulam,Dissolved
U15130MH1980PTC022828,AROOR CHEMICALS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOR-CHEMICALS-PRIVATE-LIMITED/U15130MH1980PTC022828,Mumbai,Strike Off
U74900KL1947PTC000069,AROOR INDUSTRIES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOR-INDUSTRIES-PRIVATE-LIMITED/U74900KL1947PTC000069,Ernakulam,Dissolved
U52500KA2021PTC150629,AROOR INFOTECH PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOR-INFOTECH-PRIVATE-LIMITED/U52500KA2021PTC150629,Bangalore,Active
U65910TN1991PTC021613,AROOR LEASING AND FINANCE PRIVATE LIMITE D,https://www.zaubacorp.com/company/AROOR-LEASING-AND-FINANCE-PRIVATE-LIMITE-D/U65910TN1991PTC021613,Chennai,Strike Off
U51909MH2004PTC150112,AROOSA EXIM PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOSA-EXIM-PRIVATE-LIMITED/U51909MH2004PTC150112,Mumbai,Strike Off
U74899DL1995PTC065170,AROOSHI ENTERPRISES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOSHI-ENTERPRISES-PRIVATE-LIMITED/U74899DL1995PTC065170,Delhi,Active
U72900DL2021PTC380320,AROOT TECHNOSYS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOT-TECHNOSYS-PRIVATE-LIMITED/U72900DL2021PTC380320,Delhi,Active
U74999RJ2017PTC059537,AROOTLE INTERNET PRIVATE LIMITED,https://www.zaubacorp.com/company/AROOTLE-INTERNET-PRIVATE-LIMITED/U74999RJ2017PTC059537,Jaipur,Active
U25209GJ2003PTC042136,AROPACK POLYPLASTS PRIVATE LIMITED,https://www.zaubacorp.com/company/AROPACK-POLYPLASTS-PRIVATE-LIMITED/U25209GJ2003PTC042136,Ahmedabad,Strike Off
U40104KA2012PTC062434,AROPE ENERGY VENTURES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROPE-ENERGY-VENTURES-PRIVATE-LIMITED/U40104KA2012PTC062434,Bangalore,Active
U18202HR2021PTC096001,AROR INDUSTRIES PRIVATE LIMITED,https://www.zaubacorp.com/company/AROR-INDUSTRIES-PRIVATE-LIMITED/U18202HR2021PTC096001,Delhi,Active
U51501HR2008PTC037917,ARORA AGRI-INFRASTRUCTURE PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-AGRI-INFRASTRUCTURE-PRIVATE-LIMITED/U51501HR2008PTC037917,Delhi,Active
U01122CT1984PTC002446,ARORA AGRICULTURE AND PROPERTIES PVT LTD,https://www.zaubacorp.com/company/ARORA-AGRICULTURE-AND-PROPERTIES-PVT-LTD/U01122CT1984PTC002446,Chhattisgarh,Active
U85300PN2021NPL206174,ARORA AGRITECH RESEARCH AND DEVELOPMENT FOUNDATION,https://www.zaubacorp.com/company/ARORA-AGRITECH-RESEARCH-AND-DEVELOPMENT-FOUNDATION/U85300PN2021NPL206174,Pune,Active
U11104MH1990PTC056699,ARORA AGRO FOODS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-AGRO-FOODS-PRIVATE-LIMITED/U11104MH1990PTC056699,Mumbai,Active
U74899DL1986PLC026376,ARORA AND ASSOCIATES REALTY LIMITED,https://www.zaubacorp.com/company/ARORA-AND-ASSOCIATES-REALTY-LIMITED/U74899DL1986PLC026376,Delhi,Active
U24244DL2012PTC234522,ARORA AROMATICS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-AROMATICS-PRIVATE-LIMITED/U24244DL2012PTC234522,Delhi,Active
U31909WB1993PTC059699,ARORA ASSOCIATE & ELECTRONICS PVT. LTD.,https://www.zaubacorp.com/company/ARORA-ASSOCIATE-ELECTRONICS-PVT-LTD-/U31909WB1993PTC059699,Kolkata,Strike Off
U34102DL1974PTC007109,ARORA AUTO AND ELECTRIC COMPANY PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-AUTO-AND-ELECTRIC-COMPANY-PRIVATE-LIMITED/U34102DL1974PTC007109,Delhi,Strike Off
U51909GJ1995PTC026328,ARORA BEARINGS PVT LTD,https://www.zaubacorp.com/company/ARORA-BEARINGS-PVT-LTD/U51909GJ1995PTC026328,Ahmedabad,Strike Off
U74900UP2009PTC036847,ARORA BEDI CONSULTANTS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-BEDI-CONSULTANTS-PRIVATE-LIMITED/U74900UP2009PTC036847,Kanpur,Active
U74900GJ2014PTC078659,ARORA BROADCASTING CORPORATION PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-BROADCASTING-CORPORATION-PRIVATE-LIMITED/U74900GJ2014PTC078659,Ahmedabad,Active
U67120UP1996PLC019661,ARORA BUILDCON AND ENGINEERS LIMITED,https://www.zaubacorp.com/company/ARORA-BUILDCON-AND-ENGINEERS-LIMITED/U67120UP1996PLC019661,Kanpur,Active
U28998DL2002PTC114525,ARORA BUILDWELL PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-BUILDWELL-PRIVATE-LIMITED/U28998DL2002PTC114525,Delhi,Active
U93000DL1997PTC086409,ARORA CELLULAR PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-CELLULAR-PRIVATE-LIMITED/U93000DL1997PTC086409,Delhi,Strike Off
U65992UP1970PTC003329,ARORA CHIT FUND FINANCE PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-CHIT-FUND-FINANCE-PRIVATE-LIMITED/U65992UP1970PTC003329,Kanpur,Under Process of Striking Off
U18101CH1992PTC012100,ARORA COLLECTIONS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-COLLECTIONS-PRIVATE-LIMITED/U18101CH1992PTC012100,Chandigarh,Active
U45201CT2021PTC011189,ARORA COLONIZERS AND BUILDERS PRIVATE LIMITED,https://www.zaubacorp.com/company/ARORA-COLONIZERS-AND-BUILDERS-PRIVATE-LIMITED/U45201CT2021PTC011189,Chhattisgarh,Active
